,id,gender,nobelPrizes,knownName.en,knownName.se,givenName.en,givenName.se,familyName.en,familyName.se,fullName.en,fullName.se,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.continent.en,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,links.rel,links.href,links.action,links.types,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.country.en,death.place.country.no,death.place.country.se,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.continent.en,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,nativeName,acronym,orgName.en,orgName.se,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.continent.en,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,penName,orgName.no,knownName.no,givenName.no,familyName.no,fullName.no
842,619,male,"[{'awardYear': '1948', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'for his outstanding, pioneer contribution to present-day poetry', 'se': 'för hans märkliga insats som banbrytare inom nutida poesi'}, 'prizeAmount': 159773, 'prizeAmountAdjusted': 3056881, 'residences': [{'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'locationString': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1948', 'action': 'Get', 'types': 'application/json'}}]",T.S. Eliot,T.S. Eliot,T.S.,T.S.,Eliot,Eliot,Thomas Stearns Eliot,Thomas Stearns Eliot,1888-09-26,"St. Louis, MO","St. Louis, MO","St. Louis, MO",USA,USA,USA,"St. Louis, MO","St. Louis, MO","St. Louis, MO",USA,USA,USA,North America,"St. Louis, MO, USA","St. Louis, MO, USA","St. Louis, MO, USA",laureate,http://masterdataapi.nobelprize.org/2/laureate/619,Get,application/json,1965-01-04,London,London,London,United Kingdom,Storbritannia,Storbritannien,London,London,London,United Kingdom,Storbritannia,Storbritannien,Europe,"London, United Kingdom","London, Storbritannia","London, Storbritannien",,,,,,,,,,,,,,,,,,,,,,,,,,,
843,350,male,"[{'awardYear': '1950', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'sortOrder': '2', 'portion': '1/3', 'prizeStatus': 'received', 'motivation': {'en': 'for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects', 'se': 'för deras upptäckter rörande binjurebarkens hormoner, deras byggnad och biologiska verkningar'}, 'prizeAmount': 164304, 'prizeAmountAdjusted': 3050198, 'affiliations': [{'name': {'en': 'Basel University', 'no': 'Basel University', 'se': 'Basel University'}, 'nameNow': {'en': 'Basel University'}, 'city': {'en': 'Basel', 'no': 'Basel', 'se': 'Basel'}, 'country': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'cityNow': {'en': 'Basel', 'no': 'Basel', 'se': 'Basel'}, 'countryNow': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'locationString': {'en': 'Basel, Switzerland', 'no': 'Basel, Sveits', 'se': 'Basel, Schweiz'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1950', 'action': 'Get', 'types': 'application/json'}}]",Tadeus Reichstein,Tadeus Reichstein,Tadeus,Tadeus,Reichstein,Reichstein,Tadeus Reichstein,Tadeus Reichstein,1897-07-20,Wloclawek,Wloclawek,Wloclawek,Poland,Polen,Polen,Wloclawek,Wloclawek,Wloclawek,Poland,Polen,Polen,Europe,"Wloclawek, Poland","Wloclawek, Polen","Wloclawek, Polen",laureate,http://masterdataapi.nobelprize.org/2/laureate/350,Get,application/json,1996-08-01,Basel,Basel,Basel,Switzerland,Sveits,Schweiz,Basel,Basel,Basel,Switzerland,Sveits,Schweiz,Europe,"Basel, Switzerland","Basel, Sveits","Basel, Schweiz",,,,,,,,,,,,,,,,,,,,,,,,,,,
844,919,male,"[{'awardYear': '2015', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '1', 'portion': '1/2', 'dateAwarded': '2015-10-06', 'prizeStatus': 'received', 'motivation': {'en': 'for the discovery of neutrino oscillations, which shows that neutrinos have mass', 'se': 'för upptäckten av neutrinooscillationer, som visar att neutriner har massa'}, 'prizeAmount': 8000000, 'prizeAmountAdjusted': 8384572, 'affiliations': [{'name': {'en': 'University of Tokyo', 'no': 'University of Tokyo', 'se': 'University of Tokyo'}, 'nameNow': {'en': 'University of Tokyo'}, 'city': {'en': 'Kashiwa', 'no': 'Kashiwa', 'se': 'Kashiwa'}, 'country': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'cityNow': {'en': 'Kashiwa', 'no': 'Kashiwa', 'se': 'Kashiwa'}, 'countryNow': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'locationString': {'en': 'Kashiwa, Japan', 'no': 'Kashiwa, Japan', 'se': 'Kashiwa, Japan'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2015', 'action': 'Get', 'types': 'application/json'}}]",Takaaki Kajita,Takaaki Kajita,Takaaki,Takaaki,Kajita,Kajita,Takaaki Kajita,Takaaki Kajita,1959-03-09,Higashimatsuyama,Higashimatsuyama,Higashimatsuyama,Japan,Japan,Japan,Higashimatsuyama,Higashimatsuyama,Higashimatsuyama,Japan,Japan,Japan,Asia,"Higashimatsuyama, Japan","Higashimatsuyama, Japan","Higashimatsuyama, Japan",laureate,http://masterdataapi.nobelprize.org/2/laureate/919,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,959,male,"[{'awardYear': '2018', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'sortOrder': '2', 'portion': '1/2', 'prizeStatus': 'received', 'motivation': {'en': 'for their discovery of cancer therapy by inhibition of negative immune regulation', 'se': 'för deras upptäckt av cancerbehandling genom hämning av immunförsvarets bromsmekanismer'}, 'prizeAmount': 9000000, 'prizeAmountAdjusted': 9000000, 'affiliations': [{'name': {'en': 'Kyoto University', 'no': 'Kyoto University', 'se': 'Kyoto University'}, 'nameNow': {'en': 'Kyoto University'}, 'city': {'en': 'Kyoto', 'no': 'Kyoto', 'se': 'Kyoto'}, 'country': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'cityNow': {'en': 'Kyoto', 'no': 'Kyoto', 'se': 'Kyoto'}, 'countryNow': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'locationString': {'en': 'Kyoto, Japan', 'no': 'Kyoto, Japan', 'se': 'Kyoto, Japan'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/2018', 'action': 'Get', 'types': 'application/json'}}]",Tasuku Honjo,Tasuku Honjo,Tasuku,Tasuku,Honjo,Honjo,Tasuku Honjo,Tasuku Honjo,1942-01-27,Kyoto,Kyoto,Kyoto,Japan,Japan,Japan,Kyoto,Kyoto,Kyoto,Japan,Japan,Japan,Asia,"Kyoto, Japan","Kyoto, Japan","Kyoto, Japan",laureate,http://masterdataapi.nobelprize.org/2/laureate/959,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,871,female,"[{'awardYear': '2011', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '3', 'portion': '1/3', 'dateAwarded': '2011-10-07', 'prizeStatus': 'received', 'motivation': {'en': 'for their non-violent struggle for the safety of women and for women\x92s rights to full participation in peace-building work', 'no': 'for deres ikke-voldelige kamp for kvinners sikkerhet og deres rett til full deltakelse i fredsbyggende arbeid'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 10545557, 'residences': [{'country': {'en': 'Yemen', 'no': 'Jemen', 'se': 'Jemen'}, 'countryNow': {'en': 'Yemen', 'no': 'Jemen', 'se': 'Jemen'}, 'locationString': {'en': 'Yemen', 'no': 'Jemen', 'se': 'Jemen'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/2011', 'action': 'Get', 'types': 'application/json'}}]",Tawakkol Karman,Tawakkul Karman,Tawakkol,Tawakkul,Karman,Karman,Tawakkol Karman,Tawakkul Karman,1979-02-07,Ta'izz,Ta'izz,Ta'izz,Yemen,Jemen,Jemen,Ta'izz,Ta'izz,Ta'izz,Yemen,Jemen,Jemen,Asia,"Ta'izz, Yemen","Ta'izz, Jemen","Ta'izz, Jemen",laureate,http://masterdataapi.nobelprize.org/2/laureate/871,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,551,male,"[{'awardYear': '1989', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1989-10-05', 'prizeStatus': 'received', 'motivation': {'en': 'for advocating peaceful solutions based upon tolerance and mutual respect in order to preserve the historical and cultural heritage of his people', 'no': 'for å ha tatt til orde for fredelige løsninger basert på toleranse og gjensidig respekt for bevaring av hans folks historiske og kulturelle arv'}, 'prizeAmount': 3000000, 'prizeAmountAdjusted': 5242311, 'residences': [{'country': {'en': 'India', 'no': 'India', 'se': 'Indien'}, 'countryNow': {'en': 'India', 'no': 'India', 'se': 'Indien'}, 'locationString': {'en': 'India', 'no': 'India', 'se': 'Indien'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1989', 'action': 'Get', 'types': 'application/json'}}]",The 14th Dalai Lama ,Den 14:e Dalai Lama,Lhamo,Lhamo,Thondup, Dhondrub,The 14th Dalai Lama (Tenzin Gyatso) ,"Den 14:e Dalai Lama, Tenzin Gyatso",1935-07-06,Taktser,Taktser,Taktser,Tibet,Tibet,Tibet,Taktser,Taktser,Taktser,China,Kina,Kina,Asia,"Taktser, Tibet (now China)","Taktser, Tibet (nå Kina)","Taktser, Tibet (nu Kina)",laureate,http://masterdataapi.nobelprize.org/2/laureate/551,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Den 14. Dalai Lama,Lhamo,Thondup,Den 14. Dalai Lama
848,183,male,"[{'awardYear': '1926', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'for his work on disperse systems', 'se': 'för hans arbeten rörande dispersa system'}, 'prizeAmount': 116960, 'prizeAmountAdjusted': 3273134, 'affiliations': [{'name': {'en': 'Uppsala University', 'no': 'Uppsala University', 'se': 'Uppsala University'}, 'nameNow': {'en': 'Uppsala University'}, 'city': {'en': 'Uppsala', 'no': 'Uppsala', 'se': 'Uppsala'}, 'country': {'en': 'Sweden', 'no': 'Sverige', 'se': 'Sverige'}, 'cityNow': {'en': 'Uppsala', 'no': 'Uppsala', 'se': 'Uppsala'}, 'countryNow': {'en': 'Sweden', 'no': 'Sverige', 'se': 'Sverige'}, 'locationString': {'en': 'Uppsala, Sweden', 'no': 'Uppsala, Sverige', 'se': 'Uppsala, Sverige'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1926', 'action': 'Get', 'types': 'application/json'}}]",The Svedberg,The Svedberg,The,The,Svedberg,Svedberg,The (Theodor) Svedberg,The (Theodor) Svedberg,1884-08-30,Fleräng,Fleräng,Fleräng,Sweden,Sverige,Sverige,Fleräng,Fleräng,Fleräng,Sweden,Sverige,Sverige,Europe,"Fleräng, Sweden","Fleräng, Sverige","Fleräng, Sverige",laureate,http://masterdataapi.nobelprize.org/2/laureate/183,Get,application/json,1971-02-25,Örebro,Örebro,Örebro,Sweden,Sverige,Sverige,Örebro,Örebro,Örebro,Sweden,Sverige,Sverige,Europe,"Örebro, Sweden","Örebro, Sverige","Örebro, Sverige",,,,,,,,,,,,,,,,,,,,,,,,,,,
849,303,male,"[{'awardYear': '1909', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'for his work on the physiology, pathology and surgery of the thyroid gland', 'se': 'för hans arbeten rörande thyreoideas fysiologi, patologi och kirurgi'}, 'prizeAmount': 139800, 'prizeAmountAdjusted': 7084459, 'affiliations': [{'name': {'en': 'Berne University', 'no': 'Berne University', 'se': 'Berne University'}, 'nameNow': {'en': 'Berne University'}, 'city': {'en': 'Bern', 'no': 'Bern', 'se': 'Bern'}, 'country': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'cityNow': {'en': 'Bern', 'no': 'Bern', 'se': 'Bern'}, 'countryNow': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'locationString': {'en': 'Bern, Switzerland', 'no': 'Bern, Sveits', 'se': 'Bern, Schweiz'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1909', 'action': 'Get', 'types': 'application/json'}}]",Theodor Kocher,Theodor Kocher,Theodor,Theodor,Kocher,Kocher,Emil Theodor Kocher,Emil Theodor Kocher,1841-08-25,Bern,Bern,Bern,Switzerland,Sveits,Schweiz,Bern,Bern,Bern,Switzerland,Sveits,Schweiz,Europe,"Bern, Switzerland","Bern, Sveits","Bern, Schweiz",laureate,http://masterdataapi.nobelprize.org/2/laureate/303,Get,application/json,1917-07-27,Bern,Bern,Bern,Switzerland,Sveits,Schweiz,Bern,Bern,Bern,Switzerland,Sveits,Schweiz,Europe,"Bern, Switzerland","Bern, Sveits","Bern, Schweiz",,,,,,,,,,,,,,,,,,,,,,,,,,,
850,571,male,"[{'awardYear': '1902', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'the greatest living master of the art of historical writing, with special reference to his monumental work, <I>A history of Rome</I>', 'se': 'nutidens störste levande mästare i den historiska framställningens konst, med särskilt fäst avseende å hans monumentala verk Römische Geschichte'}, 'prizeAmount': 141847, 'prizeAmountAdjusted': 8059489, 'residences': [{'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1902', 'action': 'Get', 'types': 'application/json'}}]",Theodor Mommsen,Theodor Mommsen,Theodor,Theodor,Mommsen,Mommsen,Christian Matthias Theodor Mommsen,Christian Matthias Theodor Mommsen,1817-11-30,Garding,Garding,Garding,Schleswig,Schleswig,Schleswig,Garding,Garding,Garding,Germany,Tyskland,Tyskland,Europe,"Garding, Schleswig (now Germany)","Garding, Schleswig (nå Tyskland)","Garding, Schleswig (nu Tyskland)",laureate,http://masterdataapi.nobelprize.org/2/laureate/571,Get,application/json,1903-11-01,Charlottenburg,Charlottenburg,Charlottenburg,Germany,Tyskland,Tyskland,Charlottenburg,Charlottenburg,Charlottenburg,Germany,Tyskland,Tyskland,Europe,"Charlottenburg, Germany","Charlottenburg, Tyskland","Charlottenburg, Tyskland",,,,,,,,,,,,,,,,,,,,,,,,,,,
851,793,male,"[{'awardYear': '2005', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '3', 'portion': '1/4', 'dateAwarded': '2005-10-04', 'prizeStatus': 'received', 'motivation': {'en': 'for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique', 'se': 'för deras bidrag till utvecklingen av laserbaserad precisionsspektroskopi, inkluderande den optiska frekvenskamstekniken'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 11711430, 'affiliations': [{'name': {'en': 'Max-Planck-Institut für Quantenoptik', 'no': 'Max-Planck-Institut für Quantenoptik', 'se': 'Max-Planck-Institut für Quantenoptik'}, 'nameNow': {'en': 'Max-Planck-Institut für Quantenoptik'}, 'city': {'en': 'Garching', 'no': 'Garching', 'se': 'Garching'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'cityNow': {'en': 'Garching', 'no': 'Garching', 'se': 'Garching'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Garching, Germany', 'no': 'Garching, Tyskland', 'se': 'Garching, Tyskland'}}, {'name': {'en': 'Ludwig-Maximilians- Universität', 'no': 'Ludwig-Maximilians- Universität', 'se': 'Ludwig-Maximilians- Universität'}, 'nameNow': {'en': 'Ludwig-Maximilians- Universität'}, 'city': {'en': 'Munich', 'no': 'München', 'se': 'München'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'cityNow': {'en': 'Munich', 'no': 'München', 'se': 'München'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Munich, Germany', 'no': 'München, Tyskland', 'se': 'München, Tyskland'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2005', 'action': 'Get', 'types': 'application/json'}}]",Theodor W. Hänsch,Theodor W. Hänsch,Theodor W.,Theodor W.,Hänsch,Hänsch,Theodor W. Hänsch,Theodor W. Hänsch,1941-10-30,Heidelberg,Heidelberg,Heidelberg,Germany,Tyskland,Tyskland,Heidelberg,Heidelberg,Heidelberg,Germany,Tyskland,Tyskland,Europe,"Heidelberg, Germany","Heidelberg, Tyskland","Heidelberg, Tyskland",laureate,http://masterdataapi.nobelprize.org/2/laureate/793,Get,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,470,male,"[{'awardYear': '1906', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1906-12-10', 'prizeStatus': 'received', 'motivation': {'en': ""for his role in bringing to an end the bloody war recently waged between two of the world's great powers, Japan and Russia"", 'no': 'for rollen han spilte for å få slutt på den blodige krigen som nettopp var utkjempet mellom to av verdens stormakter, Japan og Russland'}, 'prizeAmount': 138536, 'prizeAmountAdjusted': 7421571, 'residences': [{'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'USA', 'no': 'USA', 'se': 'USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1906', 'action': 'Get', 'types': 'application/json'}}]",Theodore Roosevelt,Theodore Roosevelt,Theodore,Theodore,Roosevelt,Roosevelt,Theodore Roosevelt Jr,Theodore Roosevelt Jr,1858-10-27,"New York, NY","New York, NY","New York, NY",USA,USA,USA,"New York, NY","New York, NY","New York, NY",USA,USA,USA,North America,"New York, NY, USA","New York, NY, USA","New York, NY, USA",laureate,http://masterdataapi.nobelprize.org/2/laureate/470,Get,application/json,1919-01-06,"Oyster Bay, NY","Oyster Bay, NY","Oyster Bay, NY",USA,USA,USA,"Oyster Bay, NY","Oyster Bay, NY","Oyster Bay, NY",USA,USA,USA,North America,"Oyster Bay, NY, USA","Oyster Bay, NY, USA","Oyster Bay, NY, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
853,175,male,"[{'awardYear': '1914', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1915-11-11', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of his accurate determinations of the atomic weight of a large number of chemical elements', 'se': 'såsom ett erkännande för hans noggranna bestämmningar av ett stort antal kemiska grundämnens atomvikter'}, 'prizeAmount': 146900, 'prizeAmountAdjusted': 7062500, 'affiliations': [{'name': {'en': 'Harvard University', 'no': 'Harvard University', 'se': 'Harvard University'}, 'nameNow': {'en': 'Harvard University'}, 'city': {'en': 'Cambridge, MA', 'no': 'Cambridge, MA', 'se': 'Cambridge, MA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Cambridge, MA', 'no': 'Cambridge, MA', 'se': 'Cambridge, MA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Cambridge, MA, USA', 'no': 'Cambridge, MA, USA', 'se': 'Cambridge, MA, USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1914', 'action': 'Get', 'types': 'application/json'}}]",Theodore W. Richards,Theodore W. Richards,Theodore W.,Theodore W.,Richards,Richards,Theodore William Richards,Theodore William Richards,1868-01-31,"Germantown, PA","Germantown, PA","Germantown, PA",USA,USA,USA,"Germantown, PA","Germantown, PA","Germantown, PA",USA,USA,USA,North America,"Germantown, PA, USA","Germantown, PA, USA","Germantown, PA, USA",laureate,http://masterdataapi.nobelprize.org/2/laureate/175,Get,application/json,1928-04-02,"Cambridge, MA","Cambridge, MA","Cambridge, MA",USA,USA,USA,"Cambridge, MA","Cambridge, MA","Cambridge, MA",USA,USA,USA,North America,"Cambridge, MA, USA","Cambridge, MA, USA","Cambridge, MA, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
854,692,male,"[{'awardYear': '1979', 'category': {'en': 'Economic Sciences', 'no': 'Økonomi', 'se': 'Ekonomi'}, 'categoryFullName': {'en': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel', 'no': 'Sveriges Riksbanks pris i økonomisk vitenskap til minne om Alfred Nobel', 'se': 'Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne'}, 'sortOrder': '1', 'portion': '1/2', 'dateAwarded': '1979-10-16', 'prizeStatus': 'received', 'motivation': {'en': 'for their pioneering research into economic development research with particular consideration of the problems of developing countries', 'se': 'för deras pionjärarbeten inom ekonomisk utvecklingsforskning med särskild hänsyn till u-ländernas problem'}, 'prizeAmount': 800000, 'prizeAmountAdjusted': 2988048, 'affiliations': [{'name': {'en': 'University of Chicago', 'no': 'University of Chicago', 'se': 'University of Chicago'}, 'nameNow': {'en': 'University of Chicago'}, 'city': {'en': 'Chicago, IL', 'no': 'Chicago, IL', 'se': 'Chicago, IL'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Chicago, IL', 'no': 'Chicago, IL', 'se': 'Chicago, IL'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Chicago, IL, USA', 'no': 'Chicago, IL, USA', 'se': 'Chicago, IL, USA'}}], 'links': {'rel': 'nobelPrize', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1979', 'action': 'Get', 'types': 'application/json'}}]",Theodore W. Schultz,Theodore W. Schultz,Theodore W.,Theodore W.,Schultz,Schultz,Theodore W. Schultz,Theodore W. Schultz,1902-04-30,"Arlington, SD","Arlington, SD","Arlington, SD",USA,USA,USA,"Arlington, SD","Arlington, SD","Arlington, SD",USA,USA,USA,North America,"Arlington, SD, USA","Arlington, SD, USA","Arlington, SD, USA",laureate,http://masterdataapi.nobelprize.org/2/laureate/692,Get,application/json,1998-02-26,"Evanston, IL","Evanston, IL","Evanston, IL",USA,USA,USA,"Evanston, IL","Evanston, IL","Evanston, IL",USA,USA,USA,North America,"Evanston, IL, USA","Evanston, IL, USA","Evanston, IL, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
